Date,Close,High,Low,Open,Volume,Pct_Change,upper_shadow_ratio,lower_shadow_ratio,price_diff_ratio,Vol_Pct_Change,RSI_7,RSI_14,DIF,DEA,MACD,^VIX
2016-02-01,97.46,97.82,96.36,96.73,32750300,0.27,0.25,0.25,0.01,-39.63,55.85,47.52,-1.78,-2.15,0.75,19.98
2016-02-02,95.35,97.05,95.06,97.01,44928100,-2.16,0.02,0.15,-0.02,37.18,44.29,42.27,-1.73,-2.07,0.68,21.98
2016-02-03,94.89,95.98,93.23,95.98,61572900,-0.48,0.0,0.6,-0.01,37.05,42.09,41.21,-1.71,-2.0,0.58,21.65
2016-02-04,94.88,95.64,93.75,94.64,49321600,-0.01,0.4,0.47,0.0,-19.9,42.04,41.19,-1.67,-1.93,0.52,21.84
2016-02-05,91.59,94.58,91.21,94.55,70749900,-3.47,0.01,0.11,-0.03,43.45,28.27,34.04,-1.89,-1.92,0.07,23.38
2016-02-08,90.19,90.59,88.53,89.88,91673100,-1.53,0.19,0.66,0.0,29.57,24.32,31.53,-2.15,-1.97,-0.36,26.0
2016-02-09,89.91,91.27,88.84,88.98,73778400,-0.31,0.56,0.06,0.01,-19.52,23.55,31.04,-2.35,-2.05,-0.61,26.54
2016-02-10,90.25,92.12,90.19,90.94,59421700,0.38,0.61,0.03,-0.01,-19.46,26.87,32.44,-2.46,-2.13,-0.66,26.29
2016-02-11,90.12,90.84,88.85,89.1,76839200,-0.14,0.36,0.13,0.01,29.31,26.37,32.18,-2.52,-2.21,-0.63,28.14
2016-02-12,91.49,91.59,90.29,91.14,49186500,1.52,0.07,0.65,0.0,-35.99,40.16,37.93,-2.43,-2.25,-0.36,25.4
2016-02-16,93.56,93.56,92.27,92.85,40565900,2.25,0.0,0.45,0.01,-17.53,54.96,45.43,-2.17,-2.23,0.13,24.11
2016-02-17,95.68,95.81,94.0,94.24,41766500,2.26,0.07,0.13,0.02,2.96,65.26,51.87,-1.77,-2.14,0.74,22.31
2016-02-18,94.58,95.99,94.46,95.97,38991500,-1.14,0.01,0.08,-0.01,-6.64,57.37,48.68,-1.53,-2.02,0.99,21.64
2016-02-19,94.86,95.15,93.92,94.13,28257900,0.3,0.23,0.17,0.01,-27.53,58.86,49.54,-1.29,-1.87,1.16,20.53
2016-02-22,96.4,96.5,95.66,95.75,23979100,1.62,0.11,0.11,0.01,-15.14,66.39,54.07,-0.97,-1.69,1.44,19.38
2016-02-23,94.82,96.11,94.75,95.84,29869700,-1.65,0.19,0.05,-0.01,24.57,54.42,49.17,-0.84,-1.52,1.37,20.98
2016-02-24,95.72,95.84,93.13,93.71,40739100,0.95,0.04,0.21,0.02,36.39,59.3,51.85,-0.65,-1.35,1.39,20.72
2016-02-25,96.67,96.67,95.06,95.92,29389300,0.98,0.0,0.53,0.01,-27.86,63.99,54.54,-0.42,-1.16,1.48,19.11
2016-02-26,96.54,97.42,96.31,97.4,30925000,-0.13,0.02,0.21,-0.01,5.23,62.9,54.12,-0.25,-0.98,1.47,19.81
2016-02-29,95.68,97.17,95.68,96.45,27553900,-0.9,0.48,0.0,-0.01,-10.9,55.09,51.1,-0.18,-0.82,1.29,20.55
2016-03-01,98.75,98.75,96.29,96.59,37699800,3.21,0.0,0.12,0.02,36.82,70.31,59.69,0.13,-0.63,1.51,17.7
2016-03-02,98.78,98.8,98.02,98.63,29209800,0.04,0.02,0.77,0.0,-22.52,70.45,59.78,0.36,-0.43,1.59,17.09
2016-03-03,98.6,98.71,97.89,98.68,25474600,-0.19,0.03,0.86,-0.0,-12.79,68.54,59.05,0.53,-0.24,1.54,16.7
2016-03-04,98.63,99.27,97.98,98.71,31655400,0.04,0.43,0.51,-0.0,24.26,68.74,59.16,0.66,-0.06,1.44,16.86
2016-03-07,98.03,98.7,97.33,98.13,25861200,-0.62,0.41,0.51,-0.0,-18.3,61.41,56.56,0.7,0.09,1.22,17.35
2016-03-08,97.22,98.21,97.05,97.36,28898500,-0.83,0.73,0.15,-0.0,11.74,52.64,53.2,0.67,0.21,0.92,18.67
2016-03-09,97.84,97.86,97.04,97.58,31047400,0.64,0.02,0.66,0.0,7.44,58.03,55.4,0.68,0.3,0.75,18.34
2016-03-10,97.69,98.81,96.43,98.25,44236100,-0.15,0.24,0.53,-0.01,42.48,56.24,54.74,0.67,0.38,0.59,18.05
2016-03-11,99.4,99.4,98.44,98.75,31454000,1.75,0.0,0.32,0.01,-28.9,68.96,60.54,0.79,0.46,0.66,16.5
2016-03-14,99.57,99.8,99.0,99.03,25374900,0.17,0.29,0.03,0.01,-19.33,69.96,61.07,0.89,0.54,0.69,16.92
2016-03-15,99.53,99.64,98.9,99.21,26524600,-0.04,0.15,0.43,0.0,4.53,69.38,60.87,0.95,0.63,0.66,16.84
2016-03-16,100.42,100.68,99.26,99.29,31693100,0.89,0.18,0.02,0.01,19.49,75.1,63.83,1.06,0.71,0.7,14.99
2016-03-17,100.36,100.59,99.75,100.13,29623700,-0.06,0.28,0.44,0.0,-6.53,74.08,63.51,1.13,0.8,0.67,14.44
2016-03-18,100.52,100.77,99.99,100.6,37682300,0.16,0.21,0.68,-0.0,27.2,75.19,64.06,1.19,0.88,0.63,14.02
2016-03-21,100.91,101.01,100.28,100.34,17288600,0.39,0.13,0.08,0.01,-54.12,77.93,65.48,1.25,0.95,0.6,13.79
2016-03-22,101.22,101.45,100.32,100.34,18840300,0.31,0.21,0.02,0.01,8.98,79.96,66.59,1.31,1.02,0.57,14.17
2016-03-23,100.39,101.1,100.16,101.02,20912900,-0.82,0.08,0.24,-0.01,11.0,62.01,60.89,1.27,1.07,0.4,14.94
2016-03-24,100.42,100.44,99.73,99.9,19017300,0.03,0.04,0.24,0.01,-9.06,62.34,61.01,1.23,1.1,0.25,14.74
2016-03-28,100.28,100.72,100.1,100.7,13892300,-0.14,0.03,0.29,-0.0,-26.95,59.31,60.01,1.17,1.12,0.11,15.24
2016-03-29,101.89,101.95,99.92,100.09,29963900,1.61,0.03,0.08,0.02,115.69,75.34,66.75,1.24,1.14,0.2,13.82
2016-03-30,102.38,103.02,102.17,102.49,23807200,0.49,0.62,0.25,-0.0,-20.55,78.4,68.51,1.32,1.18,0.29,13.56
2016-03-31,102.23,102.69,102.07,102.31,21447200,-0.15,0.62,0.26,-0.0,-9.91,75.12,67.35,1.36,1.22,0.29,13.95
2016-04-01,103.32,103.36,101.47,101.61,26389000,1.06,0.02,0.07,0.02,23.04,81.62,71.16,1.46,1.26,0.39,13.1
2016-04-04,102.92,103.39,102.68,103.32,17163000,-0.38,0.11,0.34,-0.0,-34.96,73.5,68.06,1.49,1.31,0.36,14.12
2016-04-05,101.93,102.51,101.8,102.13,20107900,-0.96,0.54,0.18,-0.0,17.16,56.85,60.86,1.42,1.33,0.17,15.42
2016-04-06,103.61,103.65,102.04,102.04,25056000,1.64,0.02,0.0,0.02,24.61,70.17,67.18,1.48,1.36,0.23,14.09
2016-04-07,102.12,103.2,101.68,103.01,28567200,-1.44,0.12,0.29,-0.01,14.01,53.17,58.19,1.39,1.37,0.05,16.16
2016-04-08,102.04,103.0,101.69,102.76,22898000,-0.07,0.19,0.27,-0.01,-19.85,52.42,57.77,1.3,1.35,-0.11,15.36
2016-04-11,101.67,103.0,101.66,102.48,25772100,-0.37,0.38,0.01,-0.01,12.55,48.46,55.62,1.18,1.32,-0.27,16.26
2016-04-12,102.52,102.72,101.13,101.75,28564100,0.84,0.12,0.39,0.01,10.83,57.07,59.33,1.15,1.28,-0.28,14.85
2016-04-13,103.83,103.99,103.18,103.31,25356700,1.28,0.2,0.16,0.01,-11.23,66.98,64.29,1.21,1.27,-0.12,13.84
2016-04-14,103.84,104.23,102.98,103.85,17199700,0.01,0.3,0.69,-0.0,-32.17,67.04,64.32,1.25,1.26,-0.04,13.72
2016-04-15,103.58,103.97,103.32,103.76,21353300,-0.25,0.33,0.4,-0.0,24.15,63.09,62.56,1.24,1.26,-0.04,13.62
2016-04-18,104.13,104.17,103.21,103.28,17126100,0.53,0.04,0.07,0.01,-19.8,67.76,64.75,1.26,1.26,0.01,13.35
2016-04-19,103.5,104.33,102.87,104.33,42481400,-0.61,0.0,0.43,-0.01,148.05,57.9,60.36,1.22,1.25,-0.07,13.24
2016-04-20,103.58,104.06,103.14,103.5,18078300,0.08,0.52,0.39,0.0,-57.44,58.83,60.74,1.18,1.24,-0.12,13.28
2016-04-21,103.59,103.96,103.12,103.52,20216000,0.01,0.44,0.48,0.0,11.82,58.94,60.78,1.13,1.22,-0.17,13.95
2016-04-22,102.03,102.72,101.22,102.24,39074000,-1.51,0.32,0.54,-0.0,93.28,37.94,50.4,0.95,1.16,-0.42,13.22
2016-04-25,102.03,102.04,101.53,101.72,14351900,0.0,0.02,0.37,0.0,-63.27,37.94,50.4,0.81,1.09,-0.57,14.08
2016-04-26,101.53,102.41,101.22,102.24,19118300,-0.49,0.14,0.26,-0.01,33.21,32.88,47.42,0.64,1.0,-0.72,13.96
2016-04-27,100.72,100.95,99.88,100.49,33059800,-0.8,0.22,0.57,0.0,72.92,26.19,42.94,0.44,0.89,-0.9,13.77
2016-04-28,99.5,101.42,99.3,100.83,29818200,-1.21,0.28,0.09,-0.01,-9.81,19.33,37.26,0.18,0.75,-1.13,15.22
2016-04-29,98.97,99.7,98.19,99.5,67502800,-0.53,0.14,0.52,-0.01,126.38,17.08,35.11,-0.06,0.59,-1.3,15.7
2016-05-02,99.91,100.05,98.81,99.23,24813800,0.95,0.11,0.33,0.01,-63.24,33.25,41.6,-0.18,0.43,-1.23,14.68
2016-05-03,98.98,99.65,98.72,99.2,38569400,-0.93,0.48,0.28,-0.0,55.44,27.14,37.59,-0.35,0.28,-1.25,15.6
2016-05-04,98.35,98.75,98.1,98.38,27474500,-0.64,0.57,0.38,-0.0,-28.77,23.66,35.09,-0.52,0.12,-1.28,16.05
2016-05-05,98.32,98.92,98.12,98.7,20788100,-0.03,0.27,0.25,-0.0,-24.34,23.5,34.98,-0.66,-0.04,-1.24,15.91
2016-05-06,98.84,98.86,97.74,97.83,30758500,0.53,0.02,0.08,0.01,47.96,33.07,38.85,-0.71,-0.17,-1.08,14.72
2016-05-09,99.12,99.58,98.81,98.85,19289600,0.28,0.59,0.06,0.0,-37.29,37.92,40.88,-0.73,-0.28,-0.88,14.57
2016-05-10,100.48,100.53,99.3,99.48,21178900,1.37,0.04,0.15,0.01,9.79,55.94,49.6,-0.62,-0.35,-0.54,13.63
2016-05-11,99.57,100.63,99.55,100.33,20966300,-0.9,0.28,0.03,-0.01,-1.0,45.61,44.84,-0.6,-0.4,-0.4,14.69
2016-05-12,99.13,99.93,98.43,99.81,29196300,-0.44,0.08,0.47,-0.01,39.25,41.3,42.7,-0.62,-0.44,-0.34,14.41
2016-05-13,98.77,99.66,98.57,99.05,21059300,-0.37,0.56,0.18,-0.0,-27.87,37.84,40.95,-0.65,-0.48,-0.33,15.04
2016-05-16,100.0,100.37,98.82,98.92,18311900,1.25,0.24,0.06,0.01,-13.05,53.3,48.61,-0.57,-0.5,-0.13,14.68
2016-05-17,98.75,100.21,98.49,99.92,29932700,-1.25,0.17,0.15,-0.01,63.46,41.17,42.57,-0.6,-0.52,-0.16,15.57
2016-05-18,99.11,99.64,98.34,98.52,27524400,0.36,0.41,0.14,0.01,-8.05,45.29,44.67,-0.59,-0.53,-0.11,15.95
2016-05-19,98.59,98.96,97.87,98.72,27334600,-0.52,0.22,0.66,-0.0,-0.69,40.5,42.26,-0.61,-0.55,-0.13,16.33
2016-05-20,99.68,100.08,98.93,98.98,29549600,1.1,0.35,0.05,0.01,8.1,52.78,48.56,-0.54,-0.55,0.02,15.2
2016-05-23,99.55,100.14,99.45,99.79,15729800,-0.13,0.51,0.14,-0.0,-46.77,51.29,47.88,-0.49,-0.54,0.1,15.82
2016-05-24,101.54,101.66,100.07,100.1,29931300,2.0,0.08,0.02,0.01,90.28,67.56,57.59,-0.28,-0.49,0.41,14.42
2016-05-25,102.27,102.58,101.75,101.92,37951700,0.72,0.37,0.21,0.0,26.8,71.61,60.5,-0.06,-0.4,0.68,13.9
2016-05-26,102.57,102.7,102.13,102.37,21885900,0.29,0.23,0.43,0.0,-42.33,73.21,61.65,0.14,-0.29,0.87,13.43
2016-05-27,103.1,103.11,102.62,102.63,19870000,0.52,0.02,0.04,0.0,-9.21,76.02,63.7,0.34,-0.17,1.01,13.12
2016-05-31,103.3,103.46,102.77,103.24,24366100,0.19,0.23,0.68,0.0,22.63,77.05,64.45,0.5,-0.03,1.07,14.19
2016-06-01,103.31,103.54,102.9,102.98,19571500,0.01,0.36,0.13,0.0,-19.68,77.11,64.49,0.63,0.1,1.06,14.2
2016-06-02,103.52,103.53,102.54,103.1,15696600,0.21,0.01,0.57,0.0,-19.8,78.49,65.4,0.74,0.23,1.02,13.63
2016-06-03,103.04,103.37,102.36,103.33,20269900,-0.47,0.05,0.67,-0.0,29.14,67.72,61.56,0.78,0.34,0.88,13.47
2016-06-06,103.41,103.68,103.05,103.22,12502400,0.36,0.43,0.28,0.0,-38.32,71.26,63.34,0.83,0.44,0.78,13.65
2016-06-07,103.15,103.57,103.1,103.47,12184300,-0.25,0.22,0.1,-0.0,-2.54,65.4,61.2,0.84,0.52,0.64,14.05
2016-06-08,103.33,103.54,102.94,103.33,14568700,0.17,0.36,0.64,0.0,19.57,67.52,62.14,0.85,0.58,0.53,14.08
2016-06-09,103.16,103.27,102.71,102.91,17571600,-0.16,0.2,0.35,0.0,20.61,63.25,60.65,0.83,0.63,0.4,14.64
2016-06-10,101.99,102.42,101.63,102.22,32965000,-1.13,0.25,0.45,-0.0,87.6,41.82,51.42,0.72,0.65,0.14,17.03
2016-06-13,101.14,101.98,101.01,101.41,25154700,-0.84,0.59,0.13,-0.0,-23.69,32.47,45.95,0.55,0.63,-0.15,20.97
2016-06-14,101.14,101.5,100.4,100.87,24588500,0.0,0.33,0.42,0.0,-2.25,32.47,45.95,0.42,0.59,-0.34,20.5
2016-06-15,100.85,101.52,100.68,101.38,24605700,-0.29,0.17,0.2,-0.01,0.07,29.43,44.09,0.28,0.53,-0.49,20.14
2016-06-16,101.15,101.24,99.7,100.35,32079900,0.3,0.06,0.42,0.01,30.38,36.59,46.49,0.2,0.46,-0.52,19.37
2016-06-17,99.96,101.08,99.73,100.94,29208800,-1.17,0.1,0.17,-0.01,-8.95,24.91,39.3,0.04,0.38,-0.68,19.41
2016-06-20,100.59,101.6,100.51,101.12,20562800,0.63,0.44,0.07,-0.01,-29.6,37.3,44.23,-0.04,0.29,-0.67,18.37
2016-06-21,100.91,101.12,100.53,100.72,22804100,0.32,0.35,0.32,0.0,10.9,42.88,46.6,-0.08,0.22,-0.59,18.48
2016-06-22,100.66,101.56,100.58,100.96,22724200,-0.24,0.61,0.09,-0.0,-0.35,39.73,45.02,-0.12,0.15,-0.55,21.17
2016-06-23,102.1,102.12,101.02,101.44,18714200,1.43,0.02,0.38,0.01,-17.65,59.95,54.73,-0.04,0.11,-0.31,17.25
2016-06-24,97.9,99.97,97.68,98.47,68012700,-4.12,0.66,0.09,-0.01,263.43,27.93,35.16,-0.32,0.03,-0.68,25.76
2016-06-27,95.95,97.25,95.51,97.25,48222600,-1.98,0.0,0.25,-0.01,-29.1,21.69,29.85,-0.68,-0.11,-1.13,23.85
2016-06-28,98.05,98.1,96.97,97.01,28260600,2.19,0.04,0.04,0.01,-41.4,38.92,40.35,-0.79,-0.25,-1.08,18.75
2016-06-29,99.79,100.0,98.78,98.82,31356700,1.77,0.17,0.04,0.01,10.96,49.61,47.36,-0.73,-0.35,-0.77,16.64
2016-06-30,100.95,101.01,99.62,99.96,36300800,1.16,0.05,0.24,0.01,15.77,55.63,51.44,-0.58,-0.39,-0.38,15.63
2016-07-01,101.45,101.83,100.86,100.9,19902800,0.5,0.39,0.04,0.01,-45.17,58.19,53.16,-0.42,-0.4,-0.04,14.77
2016-07-05,100.83,101.06,100.29,100.92,21167900,-0.61,0.18,0.71,-0.0,6.36,53.77,50.79,-0.33,-0.39,0.1,15.58
2016-07-06,101.66,101.71,100.04,100.35,24579300,0.82,0.03,0.19,0.01,16.12,58.66,53.75,-0.2,-0.35,0.3,14.96
2016-07-07,101.96,102.19,101.48,101.75,19161700,0.3,0.32,0.39,0.0,-22.04,60.43,54.81,-0.07,-0.29,0.45,14.76
2016-07-08,103.54,103.59,102.34,102.5,29457900,1.55,0.04,0.13,0.01,53.73,68.67,60.01,0.16,-0.2,0.73,13.2
2016-07-11,104.13,104.51,103.87,103.88,20218500,0.57,0.6,0.01,0.0,-31.36,71.28,61.78,0.39,-0.08,0.94,13.54
2016-07-12,104.65,104.94,104.51,104.77,21906100,0.5,0.4,0.33,-0.0,8.35,73.57,63.34,0.6,0.05,1.1,13.55
2016-07-13,104.4,104.96,104.39,104.9,21107800,-0.24,0.11,0.02,-0.0,-3.64,70.42,62.03,0.74,0.19,1.1,13.04
2016-07-14,105.11,105.31,104.85,105.1,20871000,0.68,0.43,0.53,0.0,-1.12,74.07,64.27,0.9,0.33,1.14,12.82
2016-07-15,104.94,105.41,104.71,105.36,17999300,-0.16,0.08,0.33,-0.0,-13.76,71.63,63.32,1.0,0.47,1.07,12.67
2016-07-18,105.64,105.83,104.99,105.01,20713900,0.66,0.22,0.02,0.01,15.08,75.5,65.58,1.12,0.6,1.05,12.44
2016-07-19,105.25,105.58,105.07,105.27,18936700,-0.36,0.6,0.36,-0.0,-8.58,69.38,63.25,1.18,0.71,0.93,11.97
2016-07-20,106.48,106.68,105.7,105.83,24997900,1.17,0.2,0.13,0.01,32.01,76.49,67.25,1.3,0.83,0.94,11.77
2016-07-21,106.24,106.77,105.95,106.56,18885400,-0.23,0.25,0.36,-0.0,-24.45,72.58,65.72,1.37,0.94,0.86,12.74
2016-07-22,106.68,106.8,105.99,106.32,20003400,0.42,0.15,0.4,0.0,5.92,75.25,67.18,1.44,1.04,0.8,12.02
2016-07-25,106.69,106.72,106.33,106.6,12968100,0.01,0.07,0.68,0.0,-35.17,75.31,67.21,1.48,1.13,0.7,12.87
2016-07-26,106.81,107.2,106.28,106.65,21223800,0.11,0.42,0.41,0.0,63.66,76.18,67.65,1.5,1.2,0.6,13.05
2016-07-27,107.55,107.84,107.1,107.71,27646100,0.69,0.17,0.62,-0.0,30.26,80.94,70.26,1.56,1.27,0.58,12.83
2016-07-28,107.93,108.05,107.39,107.72,16939700,0.35,0.18,0.51,0.0,-38.73,82.95,71.51,1.62,1.34,0.56,12.72
2016-07-29,108.16,108.46,107.83,108.17,22385300,0.22,0.45,0.54,-0.0,32.15,84.17,72.3,1.67,1.41,0.52,11.87
2016-08-01,108.74,109.01,108.11,108.24,13990100,0.53,0.3,0.15,0.0,-37.5,86.84,74.17,1.73,1.47,0.52,12.44
2016-08-02,107.91,108.67,107.22,108.58,21278400,-0.76,0.06,0.48,-0.01,52.1,67.61,67.12,1.7,1.52,0.36,13.37
2016-08-03,108.27,108.28,107.76,107.83,15011300,0.33,0.02,0.13,0.0,-29.45,70.86,68.51,1.68,1.55,0.25,12.86
2016-08-04,108.58,108.68,107.98,108.23,12835300,0.29,0.15,0.36,0.0,-14.5,73.55,69.71,1.67,1.57,0.19,12.42
2016-08-05,109.62,109.86,109.01,109.13,23196600,0.96,0.29,0.14,0.0,80.73,80.58,73.38,1.72,1.6,0.24,11.39
2016-08-08,109.5,109.7,109.15,109.68,12358200,-0.11,0.05,0.63,-0.0,-46.72,77.76,72.28,1.74,1.63,0.22,11.5
2016-08-09,109.75,110.1,109.52,109.58,13276500,0.23,0.6,0.11,0.0,7.43,79.5,73.18,1.75,1.65,0.19,11.66
2016-08-10,109.47,109.84,109.18,109.82,14688400,-0.26,0.04,0.44,-0.0,10.63,72.17,70.44,1.72,1.67,0.1,12.05
2016-08-11,109.94,110.17,109.62,109.84,12969800,0.43,0.42,0.41,0.0,-11.7,76.4,72.3,1.71,1.68,0.07,11.68
2016-08-12,110.01,110.02,109.63,109.75,19379000,0.07,0.02,0.31,0.0,49.42,77.05,72.6,1.69,1.68,0.02,11.55
2016-08-15,110.48,110.74,110.12,110.15,11777800,0.43,0.41,0.06,0.0,-39.22,80.9,74.45,1.69,1.68,0.02,11.81
2016-08-16,109.87,110.29,109.85,110.28,14161400,-0.55,0.02,0.04,-0.0,20.24,64.51,68.02,1.63,1.67,-0.09,12.64
2016-08-17,110.07,110.11,109.29,109.9,15980300,0.18,0.05,0.75,0.0,12.84,67.03,68.95,1.57,1.65,-0.16,12.19
2016-08-18,110.1,110.26,109.78,109.97,10036300,0.03,0.33,0.39,0.0,-37.2,67.41,69.09,1.52,1.62,-0.22,11.43
2016-08-19,110.07,110.31,109.6,109.9,18743000,-0.03,0.34,0.42,0.0,86.75,66.51,68.76,1.45,1.59,-0.28,11.34
2016-08-22,110.15,110.34,109.7,109.91,14500600,0.08,0.29,0.32,0.0,-22.63,68.01,69.24,1.39,1.55,-0.32,12.27
2016-08-23,110.35,110.77,110.3,110.59,11997900,0.18,0.4,0.1,-0.0,-17.26,71.5,70.37,1.34,1.51,-0.33,12.38
2016-08-24,109.64,110.43,109.27,110.28,17728700,-0.65,0.13,0.32,-0.01,47.77,48.96,61.53,1.23,1.45,-0.44,13.45
2016-08-25,109.46,109.8,109.23,109.36,24266300,-0.16,0.59,0.23,0.0,36.88,44.84,59.52,1.12,1.39,-0.54,13.63
2016-08-26,109.62,110.33,108.96,109.5,23896000,0.15,0.52,0.39,0.0,-1.53,49.3,60.76,1.03,1.31,-0.57,13.65
2016-08-29,109.77,110.06,109.63,109.65,11184900,0.14,0.67,0.04,0.0,-53.19,53.43,61.94,0.96,1.24,-0.57,12.94
2016-08-30,109.41,109.91,109.04,109.59,19843300,-0.32,0.37,0.43,-0.0,77.41,43.59,57.52,0.86,1.17,-0.61,13.12
2016-08-31,109.3,109.41,108.84,109.24,16169800,-0.1,0.2,0.7,0.0,-18.51,40.82,56.15,0.77,1.09,-0.63,13.42
2016-09-01,109.58,109.71,108.8,109.34,20944700,0.26,0.14,0.59,0.0,29.53,50.07,58.78,0.71,1.01,-0.6,13.48
2016-09-02,109.94,110.35,109.53,110.13,18088200,0.33,0.27,0.5,-0.0,-13.64,59.44,61.9,0.69,0.95,-0.52,11.98
2016-09-06,110.62,110.62,109.88,110.13,18525200,0.62,0.0,0.33,0.0,2.42,71.45,67.05,0.71,0.9,-0.37,12.02
2016-09-07,110.69,110.88,110.27,110.73,17546900,0.06,0.25,0.69,-0.0,-5.28,72.37,67.51,0.73,0.87,-0.27,11.94
2016-09-08,110.04,110.39,109.75,110.36,20125300,-0.59,0.04,0.46,-0.0,14.69,52.87,58.89,0.69,0.83,-0.29,12.51
2016-09-09,107.27,109.37,107.25,109.12,50813300,-2.52,0.12,0.01,-0.02,152.48,22.56,37.1,0.42,0.75,-0.66,17.5
2016-09-12,109.2,109.35,106.66,106.67,39646000,1.79,0.06,0.0,0.02,-21.98,47.13,50.74,0.36,0.67,-0.62,15.16
2016-09-13,108.22,108.97,107.7,108.65,45863900,-0.89,0.25,0.41,-0.0,15.68,39.68,45.37,0.23,0.58,-0.7,17.85
2016-09-14,108.74,109.33,108.31,108.33,28221800,0.48,0.58,0.03,0.0,-38.47,45.04,48.48,0.17,0.5,-0.66,18.14
2016-09-15,110.43,110.6,108.76,108.77,38521400,1.55,0.09,0.01,0.02,36.5,58.97,57.08,0.26,0.45,-0.39,16.3
2016-09-16,110.37,110.49,109.83,110.31,27596500,-0.05,0.17,0.73,0.0,-28.36,58.43,56.76,0.32,0.43,-0.22,15.37
2016-09-19,109.89,111.0,109.68,110.66,16222900,-0.43,0.26,0.16,-0.01,-41.21,53.26,53.82,0.32,0.4,-0.17,15.53
2016-09-20,110.1,110.55,109.91,110.29,18078600,0.19,0.41,0.29,-0.0,11.44,55.25,54.91,0.34,0.39,-0.11,15.92
2016-09-21,111.18,111.34,109.92,110.57,31546800,0.98,0.11,0.46,0.01,74.5,64.48,60.18,0.43,0.4,0.07,13.3
2016-09-22,112.07,112.19,111.72,111.83,22614400,0.8,0.26,0.24,0.0,-28.31,70.32,63.9,0.57,0.43,0.28,12.02
2016-09-23,111.35,111.98,111.19,111.98,22213400,-0.64,0.0,0.2,-0.01,-1.77,60.88,59.09,0.62,0.47,0.3,12.29
2016-09-26,110.42,110.85,110.26,110.72,16403900,-0.84,0.22,0.27,-0.0,-26.15,50.56,53.46,0.57,0.49,0.16,14.5
2016-09-27,111.51,111.57,110.24,110.35,20238400,0.99,0.04,0.08,0.01,23.38,59.86,58.46,0.62,0.52,0.2,13.1
2016-09-28,111.7,111.77,111.13,111.65,14794300,0.17,0.1,0.82,0.0,-26.9,61.33,59.27,0.66,0.55,0.23,12.39
2016-09-29,110.89,111.72,110.41,111.51,27207500,-0.72,0.16,0.37,-0.01,83.91,51.84,54.35,0.62,0.56,0.13,14.02
2016-09-30,111.72,112.05,111.07,111.18,25543200,0.75,0.34,0.12,0.0,-6.12,59.35,58.18,0.65,0.58,0.15,13.29
2016-10-03,111.56,111.7,111.13,111.58,19216400,-0.14,0.21,0.75,-0.0,-24.77,57.33,57.18,0.66,0.6,0.12,13.57
2016-10-04,111.39,112.13,110.97,111.89,21239700,-0.15,0.21,0.36,-0.0,10.53,55.03,56.08,0.64,0.6,0.07,13.63
2016-10-05,111.79,112.14,111.67,111.72,14481300,0.35,0.76,0.1,0.0,-31.82,59.47,58.1,0.65,0.61,0.07,12.99
2016-10-06,111.73,111.96,111.18,111.64,11987100,-0.05,0.3,0.59,0.0,-17.22,58.5,57.69,0.64,0.62,0.05,12.84
2016-10-07,111.48,111.99,110.94,111.83,19984200,-0.22,0.15,0.52,-0.0,66.71,54.08,55.86,0.61,0.62,-0.01,13.48
2016-10-10,112.19,112.43,112.01,112.06,19687300,0.63,0.58,0.11,0.0,-1.49,63.4,59.82,0.64,0.62,0.03,13.38
2016-10-11,110.59,112.12,110.1,112.1,27774400,-1.43,0.01,0.24,-0.01,41.08,41.26,49.07,0.52,0.6,-0.16,15.36
2016-10-12,110.5,110.87,110.16,110.69,14267800,-0.09,0.25,0.47,-0.0,-48.63,40.29,48.52,0.42,0.56,-0.29,15.91
2016-10-13,110.1,110.4,109.1,109.74,22821000,-0.36,0.23,0.49,0.0,59.95,36.15,46.17,0.3,0.51,-0.42,16.69
2016-10-14,110.23,111.09,110.17,110.65,21313300,0.12,0.48,0.07,-0.0,-6.61,38.61,47.09,0.22,0.45,-0.47,16.12
2016-10-17,109.93,110.38,109.79,110.14,14182700,-0.27,0.41,0.24,-0.0,-33.46,35.01,45.19,0.12,0.39,-0.53,16.21
2016-10-18,110.91,111.43,110.85,111.24,19276700,0.89,0.33,0.1,-0.0,35.92,51.96,51.98,0.13,0.33,-0.42,15.28
2016-10-19,110.9,111.06,110.7,110.83,13702900,-0.01,0.45,0.34,0.0,-28.91,51.81,51.91,0.13,0.29,-0.33,14.41
2016-10-20,110.77,111.01,110.13,110.79,18132200,-0.12,0.26,0.72,-0.0,32.32,49.45,50.93,0.12,0.26,-0.28,13.75
2016-10-21,111.18,111.25,110.49,110.85,15707800,0.37,0.09,0.48,0.0,-13.37,56.68,53.88,0.14,0.23,-0.19,13.34
2016-10-24,112.52,112.59,111.88,111.9,19143000,1.2,0.11,0.03,0.01,21.87,71.83,61.87,0.26,0.24,0.04,13.02
2016-10-25,112.16,112.6,111.99,112.59,20341800,-0.32,0.03,0.28,-0.0,6.26,64.76,58.93,0.33,0.26,0.14,13.46
2016-10-26,111.4,112.01,111.07,111.44,20463700,-0.68,0.61,0.35,-0.0,0.6,52.02,53.13,0.31,0.27,0.09,14.24
2016-10-27,110.89,111.97,110.73,111.88,19099800,-0.46,0.08,0.13,-0.01,-6.66,45.12,49.63,0.26,0.27,-0.02,15.36
